# this is a standard expression file, modified slightly from the McClean Lab isoforms.fpkm_tracking file from Phytozome
#
# 1. source name, PMID, geo, bioProject, sra
McClean Lab Phaseolus vulgaris Expression Data				
# 2. url
https://www.ag.ndsu.edu/plantsciences/people/faculty/mcclean
# 3. description
This is an unpublished expression atlas from the McClean lab at North Dakota State.
# 4. expression unit
FPKM
# 5. number of samples
11
# 6. Sample name and description in same order as the columns (adjusted from buggy version on site)
1	FB	Flower buds
2	YP	Young pods
3	YT	Young trifoliates
4	FL	Flowers
5	S10	Stem 10
6	N	Nodules
7	R19	Root 19
8	S19	Stem 19
9	GMP	Green mature pods
10	L	Leaves
11	R10	Root 10
# 7. expression data
#gene_id	flower_buds_FPKM	young_pods_FPKM	young_trifoliates_FPKM	flowers_FPKM	stem_10_FPKM	nodules_FPKM	root_19_FPKM	stem_19_FPKM	green_mature_pods_FPKM	leaves_FPKM	root_10_FPKM
Phvul.008G118400	0.0963434	1.03196	0.967525	0.42402	0.538628	0.244648	1.30068	0.539992	0.362739	0.316386	1.8525
Phvul.008G047800	0.1645	0.224457	0.554735	0.0355929	1.12731	1.55378	3.60203	0.283752	1.11913	0.649005	1.77285
Phvul.008G016300	0	0	0	0	0	56.0748	4.45487	0.186232	0	0	0
Phvul.008G198000	0	0	0	0	0	0	0	0	0	0	0
Phvul.008G088000	0.246737	0.263379	0.26822	0.173228	2.08615	0.233386	0.377247	0.579711	0.0892928	0.487653	0.428889
Phvul.008G101600	1.42161	1.53308	2.73915	0.793919	2.1822	2.91428	2.60184	1.68868	2.26091	3.05723	2.56114
Phvul.008G052600	62.5015	36.248	27.2946	34.1986	41.7317	30.4605	37.3231	43.7608	26.5147	26.4678	47.544
Phvul.008G060500	2.29973	2.85924	3.17436	1.51187	3.20872	3.64839	2.84627	2.39894	2.9318	4.4232	2.57943
Phvul.008G182200	14.1983	17.2269	14.6264	32.1109	15.6501	34.0153	17.4414	16.0826	45.7852	16.0765	12.8813
Phvul.008G072100	0	0.0393167	0.20033	0.0135726	0.208569	0.0289935	0.133475	0.100816	0	0.125492	0.100378
Phvul.008G024600	0.865692	3.21447	2.47696	0.856887	2.98022	4.28415	3.79159	2.21571	4.25064	2.73221	2.97094
Phvul.008G267900	10.5472	6.33424	5.05205	12.1576	6.54282	3.82697	4.54686	8.95534	8.31659	10.1017	4.64097
Phvul.008G230200	12.9253	11.8238	11.3183	12.5816	10.4986	11.9731	8.84655	11.3708	11.4228	7.13199	11.878
Phvul.008G214800	3.78991	7.64253	11.8354	6.21106	5.67825	12.771	12.3475	6.65087	10.522	12.4379	10.7219
Phvul.008G181100	0.802969	4.09556	2.47974	0.914422	43.3	0.375182	1.56865	34.3296	8.97446	6.89356	1.11695
Phvul.008G082200	20.333	22.912	23.282	25.4535	21.8328	21.2119	25.8646	27.9129	31.0162	19.2267	24.1891
Phvul.008G183600	25.4341	15.66	15.4204	30.7291	16.0853	14.0263	14.8837	20.118	14.2243	14.9425	15.9823
Phvul.008G246700	0	0	0	0	0	0	0	0	0	0	0
Phvul.008G098400	19.3638	26.934	27.5161	15.8239	21.1427	11.327	14.9848	26.1776	20.3749	15.6897	14.9339
Phvul.008G115800	4.17453	6.50258	10.9001	2.59354	6.67276	4.67944	8.00279	5.68347	2.39457	11.0986	5.04077
Phvul.008G135300	0.564031	0.395977	0.26511	0.469753	5.46967	0.524429	1.57163	2.79158	0.51003	1.13087	0.960562
Phvul.008G221100	0	0.0929304	0	0.0484387	0	1.30633	0	0	0	0	0
Phvul.008G106700	268.058	31.8197	204.173	34.0764	70.0808	16.6796	21.7788	118.885	2.92302	55.8537	13.7397
Phvul.008G023800	1.17247	1.88132	0.114827	1.42019	30.7032	3.94461	8.23562	5.26134	0.608283	0.376453	20.9293
Phvul.008G292500	21.4393	28.8587	25.9372	32.1767	27.4004	31.2106	39.2444	34.1957	39.8357	24.0093	44.3376
Phvul.008G013600	1.42899	2.49164	1.4576	1.10435	1.11308	2.7798	2.22996	1.23237	1.87414	1.29385	1.46117
Phvul.008G066300	0.416624	0.852705	1.04031	1.34158	0.809534	7.99704	12.7954	0.427013	1.78632	1.09276	30.7993
Phvul.008G168600	0	0	0	0	0	0	0	0	0	0	0
Phvul.008G213800	2.33805	2.82369	0	14.055	0.098855	1.13069	2.09819	0.227789	5.43454	0.0504573	0.160016
Phvul.008G094700	6.0827	8.0757	9.24595	7.76453	10.133	6.96331	9.08118	10.4479	12.9418	7.46758	10.3227
Phvul.008G192800	0.518808	2.03404	9.34574	4.53433	2.86395	6.75378	6.15587	4.88854	2.85877	1.30374	1.29156
Phvul.008G016500	15.622	16.092	1.08009	18.8716	1.6265	19.1846	7.12923	2.44638	2.59283	0.692443	3.68938
Phvul.008G100400	1.57164	0.460735	9.49432	0.223634	9.04986	0.34313	0.818182	5.17614	0.460565	7.34325	3.8533
Phvul.008G080900	6.48995	3.63666	0.6477	1.73554	0	0.594094	1.80635	0.333952	2.8351	0.365822	1.63969
Phvul.008G080900	0	1.02146	1.10823	1.28643	0.779251	0.0429317	0.956544	0.000174043	0.369964	0.316647	0.112658
Phvul.008G080900	0.865103	1.10107	1.39195	4.18103	1.40171	1.76069	1.86194	0.549443	0.461281	1.27472	2.29126
Phvul.008G080900	5.23805	4.50925	3.85092	4.53163	4.27517	3.03852	2.89151	5.29789	1.00728	5.95561	6.45377
Phvul.008G080900	3.32895	1.70293	0.684352	0.806653	0.371832	0.372893	0.274673	0.287543	1.00561	0	0.282719
Phvul.008G101300	0.0285309	0.458798	0.567938	0.178949	0.103614	0.668287	1.79328	0.247311	0.00780704	0.0251616	5.63704
Phvul.008G126900	0	0	0	0	0	0	0	0	0	0	0
Phvul.008G011800	0.0666484	0.0960656	0.0435516	0.339145	0	1.92883	0.646577	0.103542	0	0.0574731	0.747596
Phvul.008G098000	0.969346	1.87735	3.80141	2.18507	1.87717	4.17634	5.07348	2.15684	7.1301	3.17911	4.79563
Phvul.008G007100	3.50282	10.6926	23.3581	2.09347	4.14907	17.1485	6.76224	5.40363	3.80271	19.6784	2.35778
Phvul.008G235100	6.9151	4.32702	8.10484	9.71033	2.45166	17.7545	31.2891	7.49574	16.1458	5.36896	4.46719
Phvul.008G028000	0	0.468762	0	25.6823	0	0.0589865	0.340648	0	0.229854	0	0.0474392
Phvul.008G035300	0	0	0	0	0.179435	0.210658	0.0564553	0.104361	0.0271776	0.543269	0
Phvul.008G138500	9.05834	10.4643	10.8081	9.88357	15.8724	9.90501	12.9993	15.4913	18.6033	10.9068	12.4851
Phvul.008G032800	5.2268	6.09745	3.74493	1.57004	2.61865	4.48237	3.30653	3.48459	0.874396	2.18596	4.03873
Phvul.008G032800	6.79859	7.44888	3.45901	2.95773	4.34495	3.58868	3.23642	4.52344	1.47087	1.99767	3.82061
Phvul.008G196900	20.4187	19.7456	21.6598	29.8842	35.9285	22.2933	25.2575	32.8604	20.7671	54.3168	27.872
Phvul.008G267300	1.42015	2.92106	2.44883	1.78689	2.32624	2.66175	2.98111	2.50006	2.27521	1.82366	2.55768
Phvul.008G086100	62.4463	31.7452	26.7777	91.25	38.751	26.3652	36.1549	43.1377	36.3811	40.8948	64.9409
Phvul.008G202200	4.21869	5.44159	9.38904	2.65136	8.14058	12.3225	15.7633	3.53407	10.984	9.96848	35.5848
Phvul.008G079800	0.617784	1.10646	0.65619	2.09146	2.57078	5.54281	10.12	1.76843	3.45348	0.828744	13.5825
Phvul.008G262000	26.398	25.7833	24.4709	35.1893	21.3208	4.60914	6.00729	24.6815	108.01	29.431	9.13626
Phvul.008G233500	3.58973	3.4286	4.6079	4.93252	4.33775	4.46274	5.73659	4.49004	6.7033	3.95542	4.42059
Phvul.008G112200	0.58225	0.4015	0.201175	1.97557	0.607185	27.6289	45.6008	0.27468	0.230786	0.0300975	98.5726
Phvul.008G032500	1.4224	2.61263	0.570954	4.14779	0.437316	2.33021	1.39368	1.08037	16.8543	0.0879227	1.45063
Phvul.008G197000	10.8279	22.7094	0.355332	1.27413	0.534012	0.251422	0.480287	1.22101	0.0445796	0.144516	0.473468
Phvul.008G216700	14.3893	65.2621	110.913	47.1507	13.7822	0	0	57.9535	2.19726	41.0837	0.113443
Phvul.008G033300	22.4349	4.6102	20.592	6.53714	4.65872	0.802856	1.74307	11.0782	0.685628	3.89398	1.33908
Phvul.008G079300	87.6793	48.7551	18.8501	42.8071	43.2485	49.6107	34.0555	67.4515	86.9088	15.0054	38.1351
Phvul.008G150600	0	0	0	0	0	0	0	0	0	0	1.50939
Phvul.008G087300	0.728943	0.256735	1.22458	0.454198	0.482352	0.544713	0.877598	1.00521	0.137856	0.206842	0.624054
Phvul.008G005200	1.07532	0.21751	7.43401	1.68195	0.460021	2.68252	0.538985	0.834913	2.88648	9.45902	0.0974703
Phvul.008G075700	1.36768	2.28139E-05	0.801892	2.54681	4.13553	1.95301E-05	1.14019	4.28677	0.689055	16.1996	0.627482
Phvul.008G075700	15.9268	2.24467	1.55294	21.8784	7.90829	0.989453	0.000518155	6.90337	4.55415	3.37295	0.384748
Phvul.008G194500	10.8262	12.5964	14.5462	12.6339	11.951	15.7803	17.2771	16.7101	12.4948	14.7374	17.1673
Phvul.008G285500	0.859177	0.786235	2.36671	1.80536	1.2824	1.82308	0.413194	1.56078	3.67377	6.85826	1.85781
Phvul.008G285500	1.10936	1.68515	1.74061	1.12947	0.570201	0.547764	2.67461	0.226282	1.13672	2.51189	0.392213
Phvul.008G065300	0	0.387888	0	0.133801	0	0	0	0	0	0	0
Phvul.008G133100	7.78712	10.8094	7.12156	2.74885	5.25591	20.9046	17.9609	9.40235	3.48721	5.8268	15.2395
Phvul.008G133100	42.6014	55.5307	32.6879	27.3548	43.0883	62.961	53.5425	55.5392	50.0374	19.3973	42.712
Phvul.008G157900	0.997393	0.427859	1.09636	0.670157	1.21797	0.504845	0.565735	0.912877	0.682811	0	1.37784
Phvul.008G195800	11.1201	10.7836	60.1986	36.188	5.1156	0.0288644	0.20168	5.4016	2.57369	88.753	0
Phvul.008G032900	10.9935	9.07101	4.21516	12.1261	6.69194	10.2566	6.05804	6.49739	4.55982	1.13181	3.99974
Phvul.008G004200	54.5557	57.4483	61.364	64.8871	44.2732	38.6237	38.2584	54.311	81.4079	100.02	40.386
Phvul.008G239900	240.817	143.024	141.523	236.107	109.338	107.302	154.662	135.698	161.248	213.363	260.721
Phvul.008G239900	0.303909	1.52433	0.850959	2.60478	0.536921	0.401066	0.838886	0.465771	1.65965	1.44839	2.3919
Phvul.008G234200	19.37	4.80509	9.80498	28.5525	9.074	2.80214	11.7187	8.26331	2.77658	4.33991	8.67895
Phvul.008G009300	26.3321	23.7385	18.762	22.7511	24.5724	18.0211	21.1416	28.2341	27.5382	12.9551	27.9176
Phvul.008G072000	0.093833	0.158684	0.302354	0.0293001	1.52936	0.496802	1.38279	0.576922	0.196388	0.401396	1.77898
Phvul.008G059100	5.0543	9.1551	12.3176	5.11622	15.5437	13.2182	18.7835	14.1121	23.7877	13.7431	16.213
Phvul.008G059100	10.3403	23.1794	25.0176	12.4091	28.6673	24.1833	24.7602	22.1684	42.5933	27.3315	32.5268
Phvul.008G084600	27.7989	4.47499	1.74728	26.8624	2.78324	2.37526	5.42312	2.61994	8.07671	4.14448	7.563
Phvul.008G092400	2.39282	0.707585	0.75889	1.72434	14.1714	2.577	4.02968	13.6965	4.3325	6.55266	3.60032
Phvul.008G284300	4.60702	6.5687	2.94932	1.35434	2.91525	1.53227	1.05023	2.21016	0.165507	1.12849	0.91268
Phvul.008G147600	0	0	0	0	0	0	0	0	0	0	0.101357
Phvul.008G102000	3.48697	4.63281	4.891	5.20717	3.77931	3.97684	5.47	3.14603	5.85114	4.75171	5.50075
Phvul.008G088900	0	0	18.5425	0	0.26423	0	0.037675	0.610042	0	14.8616	0.0167239
Phvul.008G290100	1.39139	2.7785	9.45839	1.3149	1.92591	1.69592	1.08725	1.86526	4.07811	16.91	0.952325
Phvul.008G172600	0	0	0	0	0	0	0	0	0	0	0
Phvul.008G188400	0.531737	1.67298	5.8917	0.409124	1.81855	2.11271	1.52258	1.22675	4.79385	7.58496	1.15207
Phvul.008G132700	1.65318	1.02443	1.06506	2.32773	0.45159	0.71723	0.766283	0.957817	2.25068	0.514984	0.777483
Phvul.008G032100	3.01524E-05	0.0890772	0.000013877	0.000028227	0.142412	10.7548	10.2132	0	0.150907	0.387988	21.4145
Phvul.008G032100	0.000034437	0.0664407	0.0532577	0.103665	0	2.39775	1.9906	0	0	0	3.69062
Phvul.008G204600	6.211	12.0976	21.1704	7.87637	14.931	13.3917	15.2924	12.5664	15.5962	33.9415	14.685
Phvul.008G165700	5.5258	6.44122	11.199	5.25761	8.35933	12.2532	10.1903	6.42026	14.1634	14.65	14.4585
Phvul.008G280100	1.10386	0.669571	0.520188	2.06911	0.600351	0.31979	0.554026	1.02175	1.12953	0.42293	0.507898
Phvul.008G109000	0	0	0	0	0.152729	0.299258	0.67795	0	0	0	0.977173
Phvul.008G267700	0.0445262	0	0.174332	0.110386	0.710132	20.5569	21.8716	0.234875	0	0	23.4843
Phvul.008G104100	59.2921	31.0882	56.5608	39.6471	17.9764	48.1268	54.6992	25.6526	3.96364	18.011	35.9989
Phvul.008G128300	1.81627	3.36145	3.68738	2.77339	3.03023	2.3483	3.18141	3.067	3.88	4.33125	2.97389
Phvul.008G156500	1.27557	1.36798	2.23926	1.21833	2.41748	2.19493	2.99047	1.87678	7.93504	4.43341	1.95025
Phvul.008G156500	0	0.0682917	0	0	0.169682	0.193596	0.308441	0.0188114	0.145607	0.0722901	0.287213
Phvul.008G156500	0	0	0.258386	0	0.109774	0.399634	0.305472	0.0577319	0.314358	0.226235	0.0716169
Phvul.008G156500	0	0.0902428	0.241108	0	0.132829	0.217359	0.0641029	0.0651641	0.092369	0	0.0839322
Phvul.008G121200	0	1.36601	0	0	0	15.4437	0.637977	0.302458	0	0	0
Phvul.008G231300	0	0.0554234	0	0.0587698	0	0	0	0	0	0	0
Phvul.008G112800	1.37974	3.83015	1.1011	0.330803	6.82292	0.793321	3.00994	9.91468	0.119513	1.15492	4.82878
Phvul.008G251700	0.707311	0.743502	1.2031	1.47442	0.485138	0.593417	0.779749	0.928376	0.892215	0.633967	0.626596
Phvul.008G133800	12.9753	5.28935	17.6101	4.99357	5.41269	0.860037	0.754712	9.83678	11.3258	27.2427	0.343243
Phvul.008G133800	3.46364	3.4761	2.64332	6.5715	4.11898	0.501237	0.697048	0.806664	4.75555	6.02489	0
Phvul.008G030100	0.0626613	0	0.286796	0.127396	0.112805	1.27922	1.04805	0.066658	0.0868619	0.385834	0.157956
Phvul.008G249800	0.431997	0.816536	0	5.70436	0.107996	7.58213	12.3972	0.0981484	0	0	73.7908
Phvul.008G218000	0.680771	0.237098	0.808356	1.0231	1.32693	3.25722	4.60725	3.54835	0.297612	0.111712	1.73968
Phvul.008G173600	0	0	0	0.0317441	0.0283903	0.0515352	0.0751321	0.086515	0.0256584	0	0.062155
Phvul.008G049500	0	0.0301901	0.0834229	0.063708	0.110351	4.24041	8.70319	0.101459	0.0510696	0.272465	8.33129
Phvul.008G290800	0.000186864	0.286421	1.73548	0.188286	0.828936	0.820357	1.67934	3.99559	2.36461	0.198929	0.81021
Phvul.008G290800	3.46389	2.17869	1.77056	2.74678	2.55757	3.5694	2.64822	2.79927	2.51157	2.18503	2.09721
Phvul.008G077100	21.7057	24.2778	20.3984	25.9717	31.1794	19.0992	22.0321	29.5957	27.0098	23.2198	19.7507
Phvul.008G208200	1.50513	0.293917	1.13516	0.150511	0.120683	10.7083	3.37629	1.04318	0.0123517	0.0446274	1.54274
Phvul.008G068400	38.1724	34.7705	19.7454	30.7268	22.425	25.7586	28.7644	26.5217	9.84759	19.2699	28.8056
Phvul.008G063200	0	0	0	0	0	0	0	0	0	0	0
Phvul.008G197200	1.17125	1.90239	1.7265	0.77862	1.70145	1.53601	0.950947	1.53266	1.91994	1.19197	0.806098
Phvul.008G085300	4.97672	6.20504	15.4908	3.86508	10.4833	5.72261	5.81685	12.3669	5.22048	21.6813	8.2267
Phvul.008G085300	0	0.633749	1.47345	0.626539	1.85902	1.29559	2.46741	0.779979	0.58252	4.93222	1.32849
Phvul.008G085300	0	0	0.119561	0	0.161149	0	0.211782	0.0884926	0.000156186	0.157917	0.224824
Phvul.008G185900	0.0759728	0.235226	0.418979	0.284147	0.0678981	0.412932	0.239168	0.221677	0.234968	0.261867	0.212676
Phvul.008G087500	0	0	0	0	0	0	0	0	0	0	1.14862
Phvul.008G221000	29.2112	38.7909	21.3682	18.2367	37.1689	59.134	25.1218	25.266	20.3755	16.125	36.308
Phvul.008G101800	957.629	1793.41	355.335	1959.75	1840.12	247.381	468.791	1519.23	1412.92	992.897	297.813
Phvul.008G011400	0	0.0148537	0	0	0.055926	0.490745	1.09371	0	0.00855722	0.00135061	0.25838
Phvul.008G173400	0.0171938	0	0	0.0176346	0	0	0	0	0	0	0
Phvul.008G014800	0.435419	0.516462	1.28869	2.31689	0.193648	1.06063	0.675507	0.53029	1.06837	0.871589	0.0722632
Phvul.008G284500	0.0623474	0.0186412	0.116181	0.00958921	0.161718	0.0452614	0.114148	0.0324586	0	0.218148	0.212233
Phvul.008G044300	1.84852	1.20781	1.40315	0.23097	4.50103	0.000524226	0.546092	2.60005	0.582557	2.78049	2.16907
Phvul.008G044300	5.91028	5.3594	7.08726	2.33445	16.9422	12.0857	6.86021	17.8527	3.142	28.498	4.53739
Phvul.008G038100	136.373	131.415	143.143	227.775	142.271	48.0913	85.9609	98.0221	427.062	441.86	101.549
Phvul.008G236600	3.25722	4.13443	4.16066	3.58134	3.5438	4.56948	3.72281	2.76225	5.26174	4.52236	3.41751
Phvul.008G025600	0.25794	1.96319	4.10614	0.241382	1.03947	1.07744	1.42577	2.00195	0.0600524	6.13488	1.06615
Phvul.008G070800	1.91144E-06	0.0892742	0.115285	1.44678E-06	0.301174	1.2987E-06	0	0.0777864	1.67431	4.04025	1.73526E-06
Phvul.008G070800	0.069917	0.000003382	1.83433E-06	0.0185901	0.0475628	0.0111165	0	0	0.488292	2.96522	0.00641529
Phvul.008G117000	1.03888	9.13105	0.146626	6.37396	1.45808	0.184543	0.277281	3.64844	17.8532	0.0263303	0.15129
Phvul.008G039500	0.707593	1.82338	0	2.81274	0	0	0.128973	0	1.1054	0	0.259595
Phvul.008G039500	4.41403E-05	8.14769	0.0477399	4.20835	2.12996	2.68196	5.48612	0.31873	12.5412	0	7.27408
Phvul.008G180000	3.04307	2.354	3.15011	2.45967	2.12866	7.69245	4.03704	2.58102	1.75242	1.37977	4.53437
Phvul.008G278600	4.43126	5.59687	2.92534	2.91701	2.91785	3.47989	3.49237	4.1322	4.61718	3.89245	2.86903
Phvul.008G143600	2.30849	0.210842	0.329377	3.00572	0.334742	1.77143	2.55872	0.593969	0.721338	0.167526	2.37618
Phvul.008G054500	2.61635	1.52578	4.53789	1.06143	15.8676	2.18947	10.8146	30.7569	1.05665	5.59115	8.12427
Phvul.008G061900	4.19622	7.15694	6.94668	7.37527	6.41229	0.303872	0.454922	4.98005	12.6151	7.71649	0.939325
Phvul.008G181500	1.59485	1.32673	1.92969	1.39344	5.57059	0.873605	0.890109	2.13394	9.09343	0.706507	1.84593
Phvul.008G283300	0	0	0	5.23883	0	0	0	0	0	0	3.04009
Phvul.008G057100	0	0	0	0.602605	0	0	0	0	0	0	0
Phvul.008G219800	3.95259	5.12182	0.0285287	34.1047	0.236033	0.984674	2.43394	0.36758	0.336621	0.193261	2.15321
Phvul.008G078300	6.87041	0.0769788	0.262383	13.3282	0	0.125395	0.411169	0.171195	0.0221526	0.494231	0.147984
Phvul.008G256200	19.2185	23.7774	20.7836	22.0496	24.4528	20.5317	22.673	22.6004	24.6593	22.6424	20.0475
Phvul.008G238500	0.942869	0.675113	0.403901	3.83085	1.39022	42.3363	89.4142	0.620838	24.1784	0.140681	5.37638
Phvul.008G256600	2.24978	45.1063	8.57411	2.39499	12.8073	0.000881762	0.106375	35.004	0.0164542	1.40026	0.341502
Phvul.008G256600	1.43558	9.06188	3.69652	1.3973	2.01217	0.150274	0.208899	5.5563	0.082878	0.933236	0.326865
Phvul.008G148000	13.0235	10.3368	10.7388	9.86931	10.4266	4.61295	5.6413	13.8466	9.15971	9.62158	4.38435
Phvul.008G148000	1.73241	0.414266	0.255801	0.995736	0.721994	0.188667	0.308274	0.260449	0.888795	0.813404	0.654482
Phvul.008G135800	0	0	0	0	0	0	0	0	0	0	0
Phvul.008G056600	0	0.250311	0.85497	0.173597	0.668321	0.558474	0.644067	0	0.155615	1.31182	0
Phvul.008G056600	1.13057	3.40362	3.61857	2.44542	1.9566	2.52977	2.7374	2.28826	3.24304	2.18061	3.45306
Phvul.008G056600	0	0.158238	0.00623805	0.088981	0	0.067989	0.186205	0	0	0	0.00873231
Phvul.008G056600	0	0.264633	0.183447	0.00694966	0.247392	0.386224	0.634875	1.46067	0.343087	0.159202	0.180264
Phvul.008G056600	0	0.0149159	0.0334813	0.517078	0.0134952	0.0398799	0.141483	0	0.0123538	0.0965941	0
Phvul.008G056600	0	0.0110453	0.229246	0.000238135	0	0.00876188	0.0430823	0	0	0	0.1212
Phvul.008G266200	1.14469	1.85756	2.03496	0.891838	0.993071	1.16676	0.810532	0.889787	0.349628	2.02136	0.925599
Phvul.008G131200	1.567	0.574399	0.635375	5.07744	6.52297	1.11665	2.99775	4.68218	3.51346	0	1.08703
Phvul.008G081800	23.9658	38.8203	24.3289	78.7553	16.6465	5.34011	7.81206	31.6877	13.0676	16.4339	2.49891
Phvul.008G118000	24.5632	27.8476	98.9601	22.077	24.2666	0.579849	2.34784	20.7135	10.3363	267.319	2.64313
Phvul.008G072800	21.4674	18.3613	16.912	35.2972	13.0098	19.0624	25.846	16.3852	20.6781	11.3523	24.3897
Phvul.008G214600	6.85604	6.93656	3.31553	5.12972	8.03145	7.14328	4.27874	4.36405	8.13947	2.7151	5.04253
Phvul.008G214600	15.2819	10.1341	9.47222	12.5874	13.987	18.9328	15.0019	17.5685	16.7019	7.46908	10.8762
Phvul.008G191900	1.7769	0.0485759	0	1.39305	0	0	0	0	0	0	0
Phvul.008G128400	0	3.06057	30.3137	2.65199E-05	0.398744	1.30672E-05	1.59877E-05	2.52951E-05	2.78114	35.9178	5.95449E-05
Phvul.008G128400	2.0601	0.585608	1.59699	0.565757	1.14518E-05	0.124771	0.0891803	0.142891	1.22947	1.98032	0.0517853
Phvul.008G198400	0	0	0	0	0	0	0	0	0	0	0
Phvul.008G099000	0	0	0	0	0	0	0	0	0	0	0
Phvul.008G052200	11.3499	10.6367	20.2144	13.9465	8.99615	2.87866	3.41652	7.75257	12.3173	22.7145	2.31795
Phvul.008G206600	0.0035919	6.11931	2.01704	2.05282	4.43117	7.36261	4.07157	1.8555	8.47998	1.44354	2.76547
Phvul.008G206600	5.01235	7.09154	0.952504	0.72186	0	4.25778	2.327	4.00366	4.28991	0.636093	1.95912
Phvul.008G136800	6.53331	5.28005	7.25424	2.15485	2.87202	1.19357	1.73718	3.45148	0.505265	5.51188	1.92309
Phvul.008G143400	7.78693	10.0331	11.6599	5.7823	16.2954	27.4011	22.8371	14.1667	11.7546	13.6928	23.0543
Phvul.008G143400	1.76136	2.86598	0.831037	0.632382	0.536851	3.46865	1.91287	1.28351	2.64202	0.398796	2.77809
Phvul.008G158000	0.695664	0.338585	1.92763	0.337801	2.29071	0.154514	0.967144	2.81003	2.65	7.20892	1.22434
Phvul.008G098800	2.59107	23.4424	1.667	2.81169	36.6649	2.17869	11.0169	57.8781	0.137065	2.28814	5.1518
Phvul.008G091300	1.6477	0.109723	0	0.269842	0.100964	0	0	0.118686	0	0	0.033153
Phvul.008G116300	0.156993	0.951801	14.1981	0.261892	0.549584	0	0	0.122926	1.35499	71.6219	0
Phvul.008G185700	0.742692	5.39387	2.01518	1.81893	0.307053	0	0	0.679947	0.210364	0.0754873	0
Phvul.008G257300	1.10172	3.46343	6.84858	8.29736	3.49363	0.38358	1.81452	2.56797	9.1766	24.1401	0.618689
Phvul.008G257300	0.971197	0.839769	2.98113	3.00054	3.18939	0.231271	0.970491	3.22048	3.33187	9.0137	0.609793
Phvul.008G152000	3.27297	0.151311	0.221635	2.67145	0.112184	0.0328597	0.188249	0.268481	0	0.553702	0.165644
Phvul.008G254800	14.7872	18.8104	20.7947	11.8593	14.6688	16.5251	17.4984	19.4823	24.2247	20.202	20.0531
Phvul.008G010600	59.4643	155.251	72.5748	53.3505	62.0564	24.4155	32.1036	64.8301	24.2093	34.7666	38.2798
Phvul.008G120300	0	0	0	0	0	0	0	0	0	0	0
Phvul.008G104200	0	0.463762	0	0.499195	0.895283	0.616303	0.27976	0.775307	0.691059	0.428483	0.30097
Phvul.008G150400	0.0910459	0.13605	0.494113	0.0111247	0.116927	0.277949	0.203321	0.0826727	0.214739	0.32544	0.229143
Phvul.008G238400	0.028712	0.0415486	0	0.0295059	0	0	0	0	0	0	0.0178199
Phvul.008G264100	3.47221	4.28999	6.31872	2.84186	6.94676	2.74692	5.45306	4.99098	9.32199	14.549	8.16152
Phvul.008G179100	0	0	0	0	0	0	0	0	0	0	0
Phvul.008G135100	8.6766	5.92943	6.59257	3.81912	5.42331	7.94353	7.19222	5.29369	5.81478	6.79412	9.83916
Phvul.008G050700	10.0227	19.972	13.3924	21.4511	12.8784	12.4084	17.3057	14.6358	16.0391	6.68197	17.5732
Phvul.008G218300	1.55582	3.78221	7.26188	2.41347	4.1396	3.91508	5.44406	5.95194	2.73078	4.31467	4.192
Phvul.008G218300	0.964336	2.78062	5.43574	0.609453	3.00806	1.81715	4.46711	3.11891	1.3423	3.20193	2.97855
Phvul.008G258400	7.24447	20.3565	13.5797	6.43296	17.7805	4.68351	5.95828	20.3866	14.2109	15.5049	6.43698
Phvul.008G149700	0.0738671	0.0688765	0.260159	0.00462735	0.0191015	0.0578698	0.103845	0.00596635	0.0191156	0.0517081	0.0259265
Phvul.008G248500	0.33741	2.34389	1.28686	1.23633	0	1.2178	2.47381	0.660723	0	0.0664297	1.58134
Phvul.008G248500	0.0498886	2.15683	0.97236	0.0959432	0.886844	0.000228563	0	0.367125	0	0	1.32797
Phvul.008G183500	1.79681	0.558255	2.73707	0.411099	2.21503	0.0981028	0.671892	1.47673	0.0153671	2.38454	0.887511
Phvul.008G011300	0	0	0	0	0	0	0	0	0	0	0
Phvul.008G233100	0.994989	2.36822	5.98945	1.28238	1.56407	3.36335	2.81613	1.96629	2.71397	2.61503	1.66379
Phvul.008G226000	1151.87	571.932	284.623	538.802	918.004	150.75	442.388	606.78	484.634	419.675	1824.92
Phvul.008G268800	0.92524	0.0907065	0.777733	0.166238	0.253506	9.39205	2.31073	0.150461	0.0770201	2.23889	7.64911
Phvul.008G040500	3.97697	3.55989	0.431783	17.8373	0.301895	0.59578	0.828065	1.08456	1.63289	1.68073	1.48736
Phvul.008G024200	0	0	0	0.090255	0	0	0	0	0	0	0
Phvul.008G109600	0	0	0.0301611	0.04505	0	0	0	0	0.1995	0	0
Phvul.008G003400	0	0	0	0.0240165	0	0	0	0	0	0	0
Phvul.008G256700	0	0.292322	0	0.298553	0	0.251274	0	0	0	0	0
Phvul.008G176100	87.7817	5.74944	42.8276	58.137	3.90288	0	0	13.887	0.899773	0.278906	0.12321
Phvul.008G036900	22.927	9.88616	12.1814	26.1836	11.2131	18.4573	25.3153	15.4255	28.0813	9.42723	13.5346
Phvul.008G222400	0	0.28122	0.0537683	0.0438757	0.336925	0.0349453	0.0890136	0.0812923	0.0436424	0.28997	0.0442228
Phvul.008G030900	19.0932	8.25155	26.3811	0.939859	4.39699	1.57676	0.306187	5.01101	0	53.9584	0
