gene_id	flower_buds_FPKM	young_pods_FPKM	young_trifoliates_FPKM	flowers_FPKM	stem_10_FPKM	nodules_FPKM	root_19_FPKM	stem_19_FPKM	green_mature_pods_FPKM	leaves_FPKM	root_10_FPKM
Phvul.001G046200	7.859E-01	1.994E-02	0.000E+00	1.981E-01	2.959E-01	1.155E+00	3.914E+00	3.083E-01	0.000E+00	0.000E+00	4.883E+00
Phvul.001G046300	5.190E-01	0.000E+00	0.000E+00	2.890E-01	5.557E-02	1.098E+00	1.515E+00	3.296E-02	5.808E-02	8.100E-02	6.114E+00
Phvul.001G046400	2.122E-01	5.300E-01	2.220E+00	1.111E+00	2.291E+00	1.174E+01	1.315E+01	1.270E+00	1.654E-01	2.701E+00	8.491E+00
Phvul.001G046500	2.489E+00	2.979E+00	3.388E+00	1.256E+00	1.694E+01	6.266E+00	1.637E+01	1.103E+01	1.851E+00	5.645E+00	1.981E+01
Phvul.001G046600	3.735E+00	3.230E+00	1.480E+00	2.793E+00	2.725E+00	6.084E+00	3.640E+00	3.592E+00	1.477E+00	2.269E+00	3.470E+00
Phvul.001G046700	1.495E+01	1.207E+01	1.628E+01	2.466E+01	4.309E+01	1.507E+01	1.431E+01	3.781E+01	1.368E+01	4.167E+01	1.619E+01
Phvul.001G046800	1.086E+01	4.663E+00	6.776E+00	9.891E+00	1.664E+01	1.815E+01	1.753E+01	1.710E+01	1.653E+00	5.130E+00	1.117E+01
Phvul.001G046900	3.979E+00	2.232E+00	1.082E+00	6.202E+00	6.209E+00	7.043E-01	1.373E+00	2.960E+00	1.939E-01	2.989E+00	9.202E-01
Phvul.001G047000	1.046E+02	5.300E+01	3.117E+01	7.422E+01	2.598E+01	3.618E+01	1.005E+01	2.077E+01	4.451E+01	4.182E+01	1.008E+01
Phvul.001G047100	3.872E+00	8.469E+00	1.128E+01	2.792E+00	4.940E+00	6.375E+00	1.137E+01	4.924E+00	4.790E+00	1.524E+01	1.142E+01
Phvul.001G047200	3.719E+00	3.967E+00	4.073E+00	2.844E+00	3.253E+00	6.220E+00	4.809E+00	3.121E+00	6.157E+00	4.992E+00	4.226E+00
Phvul.001G047300	5.411E+00	1.022E+01	1.463E+01	2.646E+00	1.202E+01	1.188E+01	1.320E+01	1.143E+01	1.347E+01	1.600E+01	1.495E+01
Phvul.001G047400	2.201E+00	3.059E-01	0.000E+00	6.415E-01	2.631E-01	4.268E-01	2.258E-01	1.576E-01	7.502E-01	0.000E+00	0.000E+00
Phvul.001G047500	6.675E+00	5.897E-01	5.081E+01	9.984E-01	3.940E+00	1.068E+00	1.959E-01	2.751E-01	8.033E+00	1.365E+01	1.497E+00
Phvul.001G047600	3.893E+01	2.923E+01	3.885E+01	2.665E+01	2.983E+01	2.071E+01	3.136E+01	3.684E+01	1.284E+01	1.589E+01	5.318E+01
Phvul.001G047700	3.604E-01	1.705E+00	3.804E+00	3.182E-01	1.793E+00	2.443E+00	2.394E+00	1.190E+00	5.354E+00	3.985E+00	1.122E+00
Phvul.001G047800	0.000E+00	1.077E-01	3.455E-01	0.000E+00	9.621E-02	0.000E+00	0.000E+00	0.000E+00	5.927E-02	2.756E-01	6.948E-02
Phvul.001G047900	2.709E-01	4.923E-01	2.357E+00	8.204E-01	4.543E-01	1.301E-01	4.314E-02	4.451E-01	1.840E+00	8.534E+00	1.195E-01
Phvul.001G048000	1.782E-01	6.775E-01	4.480E-01	1.140E+00	1.571E-01	0.000E+00	1.974E-01	3.280E-01	3.081E-01	1.490E-01	0.000E+00
Phvul.001G048100	1.209E+00	1.826E+00	1.090E+00	3.390E+00	9.202E-01	1.322E-01	2.168E-01	2.388E+00	2.650E+00	1.436E+00	1.498E-01
Phvul.001G048200	0.000E+00	0.000E+00	3.098E-02	0.000E+00	1.078E-03	1.823E-02	0.000E+00	0.000E+00	1.308E-02	0.000E+00	0.000E+00
Phvul.001G048300	4.145E-01	0.000E+00	0.000E+00	2.258E-01	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
Phvul.001G048400	0.000E+00	0.000E+00	0.000E+00	5.998E-02	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
Phvul.001G048500	0.000E+00	5.678E-04	4.871E-05	3.563E-02	8.908E-04	5.920E-05	1.073E-03	1.796E-03	2.386E-02	2.700E-03	0.000E+00
Phvul.001G048600	8.602E-01	7.107E-01	1.614E+00	1.426E+00	1.287E+00	2.941E-01	5.924E-01	2.021E+00	2.567E+00	1.403E+01	1.476E-01
Phvul.001G048700	1.436E-01	1.668E-01	4.515E-01	8.106E-02	3.820E-01	9.713E-02	8.103E-02	1.810E-01	2.122E+00	9.038E-01	9.079E-02
Phvul.001G048800	2.477E-01	6.116E-01	1.030E-01	3.188E-01	3.185E-01	2.384E-01	6.904E-01	4.561E-01	2.133E+00	2.026E-04	3.169E-01
Phvul.001G048900	4.191E-01	2.076E-01	4.670E-02	5.698E-01	2.037E-01	4.864E-02	1.181E-01	9.457E-02	1.219E+00	4.032E-02	3.155E-02
Phvul.001G049000	5.818E-01	1.263E+00	2.437E+00	1.745E+00	1.702E+00	4.431E-01	9.495E-01	2.040E+00	2.034E+00	9.912E+00	8.076E-02
Phvul.001G049100	0.000E+00	3.065E-01	5.283E-01	2.337E-01	3.825E-02	8.358E-02	2.195E-01	1.373E-01	1.040E-01	3.470E-04	0.000E+00
Phvul.001G049200	0.000E+00	0.000E+00	4.485E-03	5.115E-02	0.000E+00	9.289E-02	0.000E+00	1.797E-03	3.635E-03	1.662E-02	0.000E+00
Phvul.001G049300	1.835E-03	3.459E-02	5.512E-03	2.912E-01	8.659E-02	4.627E-01	8.466E-01	1.202E-02	7.197E-02	5.104E-02	6.641E-01
Phvul.001G049400	4.663E+01	2.745E+01	1.938E+01	3.224E+01	1.116E+02	4.167E+01	7.749E+01	4.551E+01	1.557E+02	3.082E+01	1.097E+02
Phvul.001G049500	1.305E+01	1.847E+01	1.464E+01	1.495E+01	1.952E+01	2.258E+01	2.158E+01	2.207E+01	3.852E+01	1.713E+01	2.777E+01
Phvul.001G049600	5.287E+00	3.722E+00	7.523E+00	7.007E+00	1.155E+01	6.775E+00	1.118E+01	7.779E+00	8.150E+00	1.251E+01	1.235E+01
Phvul.001G049700	3.296E+01	2.281E+01	1.966E+01	4.303E+01	2.080E+01	2.702E+01	2.579E+01	2.628E+01	2.359E+01	1.806E+01	2.542E+01
Phvul.001G049800	0.000E+00	3.373E-01	5.627E-02	2.133E-02	7.580E-02	2.352E-01	0.000E+00	4.595E-02	1.846E-01	0.000E+00	0.000E+00
Phvul.001G049900	3.759E+01	1.197E+01	1.355E+01	1.803E+01	1.675E+01	1.254E+01	1.778E+01	2.474E+01	1.404E+01	1.310E+01	2.014E+01
Phvul.001G050000	2.640E+00	7.614E-01	4.470E-01	3.759E+00	7.106E-01	4.752E-01	7.005E-01	1.050E+00	1.380E+00	3.857E-01	5.820E-01
Phvul.001G050100	9.202E-01	1.391E-01	1.652E+00	5.117E-01	1.181E+00	3.489E-02	1.146E-01	7.716E-01	7.740E-02	3.739E-01	1.379E-01
Phvul.001G050200	5.301E-02	8.015E-02	0.000E+00	2.292E-01	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
Phvul.001G050300	4.038E+02	1.766E+02	1.608E+03	2.523E+01	2.154E+02	2.172E+01	1.521E+01	2.318E+02	1.025E+01	1.854E+03	4.596E-01
Phvul.001G050400	3.043E-01	0.000E+00	8.751E-01	9.695E-02	3.557E+00	1.075E-01	5.615E-02	1.453E+00	5.410E-02	2.595E+00	2.666E-01
Phvul.001G050500	7.756E+00	5.121E+00	3.604E+00	8.718E+00	1.235E+00	3.973E-01	3.847E-01	5.079E+00	8.538E-01	1.376E+00	6.437E-01
Phvul.001G050600	9.178E+00	1.488E+01	3.126E+01	1.477E+01	1.305E+01	8.604E+00	9.802E+00	1.167E+01	2.246E+01	4.783E+01	1.435E+01
Phvul.001G050700	9.857E+00	1.672E+01	8.763E+00	7.010E+01	7.064E+00	5.027E+00	6.074E+00	7.906E+00	4.581E+01	7.248E+00	6.556E+00
Phvul.001G050800	6.899E+00	7.729E+00	6.098E+00	6.843E+00	6.541E+00	3.219E+00	6.484E+00	6.886E+00	3.691E+00	5.074E+00	4.639E+00
Phvul.001G050900	5.852E+00	5.685E+00	6.324E+00	5.716E+00	7.877E+00	6.391E+00	6.365E+00	6.040E+00	7.955E+00	9.466E+00	8.632E+00
Phvul.001G051000	3.750E-01	2.130E-01	1.120E+00	3.585E-01	3.286E-02	2.961E-02	4.265E-02	4.183E-01	6.018E-02	0.000E+00	0.000E+00
Phvul.001G051100	1.898E+00	3.936E+00	8.528E+00	1.868E+00	2.484E+00	8.721E-02	3.913E-01	2.734E+00	1.768E+00	8.372E+00	3.202E-01
Phvul.001G051200	1.028E+01	1.964E+01	2.473E+01	9.065E+00	3.244E+01	1.767E+01	2.097E+01	3.401E+01	1.741E+01	2.147E+01	2.722E+01
Phvul.001G051300	1.117E+02	6.350E+01	4.595E+01	1.723E+02	2.078E+02	3.806E+01	5.511E+01	2.315E+02	1.375E+02	4.287E+01	1.507E+02
Phvul.001G051400	1.215E+00	5.151E-01	4.056E-01	1.231E+00	2.960E+00	1.182E+00	1.793E+00	1.802E+00	1.380E+00	1.471E+00	1.585E+00
Phvul.001G051500	0.000E+00	0.000E+00	0.000E+00	4.473E-01	0.000E+00	0.000E+00	0.000E+00	3.421E-01	0.000E+00	0.000E+00	0.000E+00
Phvul.001G051600	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
Phvul.001G051700	3.777E+01	4.759E+01	2.783E+01	3.542E+01	2.869E+01	3.881E+01	3.860E+01	3.219E+01	3.451E+01	2.253E+01	3.647E+01
Phvul.001G051800	1.293E+00	1.747E+00	1.271E+00	1.462E+00	1.607E+00	1.528E+00	1.212E+00	1.830E+00	1.366E+00	5.970E-01	1.386E+00
Phvul.001G051900	9.623E+00	2.896E+00	5.927E+00	6.569E+00	2.829E+00	2.229E+00	1.903E+00	4.523E+00	5.357E+00	5.408E+00	1.378E+00
Phvul.001G052000	1.144E+01	1.017E+01	5.936E+00	8.036E+00	1.069E+01	1.153E+01	1.191E+01	1.187E+01	7.641E+00	9.206E+00	1.703E+01
Phvul.001G052100	0.000E+00	7.981E-02	0.000E+00	2.147E-02	3.681E+01	0.000E+00	1.667E-01	2.993E+00	1.163E-02	0.000E+00	9.313E-01
Phvul.001G052200	1.753E-01	9.490E-02	2.969E-01	2.727E-01	4.445E-01	1.452E+00	1.247E+00	1.308E-01	1.383E-01	1.176E-01	9.117E-01
Phvul.001G052300	1.413E+01	1.523E+00	7.174E+00	3.480E+00	1.004E+01	4.572E-01	2.264E+00	5.884E+00	1.135E-01	9.707E+00	9.019E+00
Phvul.001G052400	4.080E-01	4.453E-01	1.473E+00	1.589E-01	3.918E-01	1.169E+00	1.126E+00	2.686E-01	9.622E-01	1.160E+00	5.813E-01
Phvul.001G052500	0.000E+00	4.206E-02	9.562E-02	1.465E-02	2.640E-02	4.697E-02	4.967E-02	4.698E-02	7.951E-03	5.063E-02	5.468E-02
Phvul.001G052600	4.566E-01	1.317E+00	2.010E+00	3.493E-01	9.677E-01	2.220E+00	2.217E+00	6.114E-01	5.804E-01	1.194E+00	2.282E+00
Phvul.001G052700	0.000E+00	0.000E+00	1.249E-01	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
Phvul.001G052800	2.874E+00	9.781E+00	1.379E+01	3.041E+00	9.135E+00	1.567E+01	1.476E+01	9.261E+00	1.629E+01	1.311E+01	1.318E+01
Phvul.001G052900	2.201E+00	7.537E+00	8.729E+00	1.559E+00	8.025E+00	9.577E+00	9.394E+00	7.205E+00	1.535E+01	7.045E+00	8.061E+00
Phvul.001G053000	8.631E+00	2.220E+01	2.321E+01	7.239E+00	2.023E+01	2.098E+01	2.340E+01	1.923E+01	3.098E+01	1.985E+01	2.352E+01
Phvul.001G053100	7.140E+02	6.905E+01	2.096E+02	3.784E+01	2.779E+02	7.765E+00	2.735E+00	2.760E+02	3.521E+00	2.894E+02	1.339E+00
Phvul.001G053200	5.205E-01	0.000E+00	0.000E+00	6.473E-01	0.000E+00	1.035E-02	3.063E-02	0.000E+00	0.000E+00	1.382E-01	3.397E-02
Phvul.001G053300	2.698E+00	0.000E+00	2.078E-02	5.062E+00	0.000E+00	0.000E+00	5.473E-02	1.689E-02	0.000E+00	2.711E-02	2.071E-02
Phvul.001G053400	1.461E+00	3.736E+00	5.949E+00	1.295E+00	3.776E+00	5.778E+00	4.038E+00	3.270E+00	7.020E+00	6.550E+00	3.408E+00
Phvul.001G053500	8.625E-01	1.983E+00	2.931E+00	1.672E+00	2.055E+00	2.747E+00	2.843E+00	1.694E+00	3.305E+00	3.027E+00	2.265E+00
Phvul.001G053600	3.433E+01	2.060E+01	1.109E+01	1.854E+01	1.282E+01	1.430E+01	1.227E+01	1.398E+01	9.734E+00	1.471E+01	1.170E+01
Phvul.001G053700	3.657E+00	1.239E+00	2.590E+00	2.273E+00	1.829E+00	8.323E-01	1.414E+00	2.340E+00	2.999E+00	5.696E+00	1.184E+00
Phvul.001G053800	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
Phvul.001G053900	3.122E+00	1.092E+00	3.117E+00	1.284E+00	1.530E+00	8.225E-01	2.085E+00	1.696E+00	2.411E+00	4.382E+00	3.883E+00
Phvul.001G054000	1.714E+02	9.050E+01	6.458E+01	1.211E+02	8.807E+01	5.429E+01	5.478E+01	9.938E+01	7.524E+01	6.325E+01	7.480E+01
Phvul.001G054100	2.366E+01	2.034E+01	1.402E+01	2.179E+01	1.574E+01	1.639E+01	1.552E+01	1.640E+01	1.506E+01	1.214E+01	1.892E+01
Phvul.001G054200	1.668E+01	1.608E+01	1.209E+01	2.639E+01	1.641E+01	1.346E+01	1.192E+01	1.366E+01	1.090E+01	1.688E+01	1.558E+01
Phvul.001G054300	2.323E-01	4.610E-02	6.132E-02	0.000E+00	8.665E-02	7.451E-02	1.085E-01	2.539E-02	2.615E-02	8.369E-02	1.141E-01
Phvul.001G054400	1.575E+00	1.118E+00	4.368E+00	1.240E+00	1.388E+01	1.031E+01	2.564E+01	1.992E+01	2.745E+00	4.434E+00	1.720E+01
Phvul.001G054500	1.501E-02	4.003E-02	6.492E-02	0.000E+00	3.775E-02	1.936E+00	9.763E+00	6.033E-02	6.129E-02	8.587E-02	2.812E+00
Phvul.001G054600	4.281E-02	6.545E-02	5.225E-01	0.000E+00	6.771E-01	3.631E-02	0.000E+00	8.483E-01	0.000E+00	0.000E+00	2.643E-02
Phvul.001G054700	6.175E+00	1.725E+01	1.863E+01	9.347E+00	1.781E+01	1.634E+01	1.867E+01	1.632E+01	2.685E+01	1.742E+01	1.935E+01
Phvul.001G054800	4.271E-01	9.570E+00	3.118E+00	1.610E+00	1.246E+00	2.185E-02	9.214E-02	2.265E+00	4.939E+00	8.968E+00	6.638E-02
Phvul.001G054900	6.012E-01	6.599E-01	6.370E-01	1.754E+00	2.940E+00	1.106E+00	3.132E-02	2.936E+00	2.914E+00	1.557E+00	3.398E-02
Phvul.001G055000	2.190E-01	2.321E-01	0.000E+00	8.339E-01	0.000E+00	6.637E-01	2.066E+00	9.249E-02	0.000E+00	0.000E+00	7.317E-01
Phvul.001G055100	8.550E-01	6.143E+00	7.139E+00	1.620E+00	2.518E+00	2.453E+00	2.295E+00	3.276E+00	3.586E-01	2.144E+00	1.015E+00
Phvul.001G055200	3.532E+00	4.997E+00	6.892E+00	2.861E+00	3.645E+00	5.425E+00	5.124E+00	4.652E+00	4.822E+00	4.636E+00	4.897E+00
Phvul.001G055300	3.875E+00	3.528E+00	9.551E+00	4.239E+00	4.359E+00	1.639E+00	1.702E+00	3.209E+00	4.048E+00	2.967E+01	6.731E-01
Phvul.001G055400	1.039E+00	4.686E+00	7.530E+00	9.690E-01	4.775E+00	1.423E+01	9.269E+00	5.316E+00	8.284E-01	1.292E+01	3.185E+00
Phvul.001G055500	1.892E+01	2.429E+01	2.250E+01	1.167E+01	1.740E+01	1.781E+01	1.439E+01	2.061E+01	1.376E+01	1.542E+01	1.446E+01
Phvul.001G055600	4.212E+00	5.682E+00	6.105E+00	7.988E+00	7.875E+00	9.342E+00	9.619E+00	7.840E+00	1.448E+01	7.977E+00	9.762E+00
Phvul.001G055700	1.921E+01	9.457E+00	9.973E+00	2.644E+01	1.755E+01	1.211E+01	1.206E+01	1.523E+01	1.695E+01	1.303E+01	1.482E+01
Phvul.001G055800	1.490E+00	4.010E+00	9.849E+00	1.660E+00	4.075E+00	5.449E+00	6.138E+00	3.275E+00	9.892E+00	9.753E+00	4.516E+00
Phvul.001G055900	1.034E+00	2.529E+00	4.100E+00	9.219E-01	2.193E+00	2.823E+00	2.631E+00	1.813E+00	3.724E+00	3.164E+00	2.346E+00
Phvul.001G056000	4.309E-01	0.000E+00	2.406E-02	2.883E-01	0.000E+00	1.430E-02	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
Phvul.001G056100	0.000E+00	1.850E-02	2.495E-02	5.803E-02	8.783E+00	4.628E+00	5.340E+00	6.606E+00	1.385E+00	3.441E-01	5.048E-01
Phvul.001G056200	3.510E-02	2.050E-02	3.652E-01	3.292E-02	2.113E-01	2.476E-01	3.014E-01	1.219E-01	5.723E-02	6.596E-01	2.372E-01
Phvul.001G056300	4.778E-01	9.040E-01	1.345E+00	8.238E-01	8.639E+01	4.062E+01	6.134E+01	8.585E+01	3.250E+00	2.428E+00	2.838E+01
Phvul.001G056400	2.104E+00	1.064E+01	3.432E+00	1.584E+00	4.797E+00	1.554E+01	7.663E+00	6.399E+00	4.812E-01	8.288E-01	2.348E+00
Phvul.001G056500	7.967E+00	8.530E+00	5.377E+00	1.172E+01	6.832E+00	8.819E+00	9.113E+00	8.798E+00	7.866E+00	5.390E+00	7.361E+00
Phvul.001G056600	6.876E+00	8.681E+00	6.175E+00	1.118E+01	9.981E+00	1.085E+01	1.121E+01	1.043E+01	1.250E+01	8.972E+00	7.165E+00
Phvul.001G056700	2.120E-01	1.080E-01	1.466E-01	0.000E+00	6.061E-01	5.934E-01	1.271E-01	1.206E-01	1.496E+00	4.054E-01	4.197E-01
Phvul.001G056800	1.399E+01	2.002E+01	1.696E+01	2.242E+01	2.871E+01	1.647E+01	2.234E+01	1.292E+01	7.410E+01	3.248E+01	1.804E+01
Phvul.001G056900	1.888E+00	2.183E+00	2.384E+00	1.655E+00	2.120E+00	1.362E+00	1.326E+00	1.746E+00	4.144E+00	1.683E+00	9.151E-01
Phvul.001G057000	1.899E+00	2.468E+00	1.321E+00	1.634E+00	1.624E+00	1.647E+00	1.378E+00	1.879E+00	2.207E+00	1.669E+00	1.531E+00
Phvul.001G057100	1.385E+01	2.279E+01	1.836E+01	1.132E+01	1.701E+01	2.206E+01	1.448E+01	1.572E+01	1.723E+01	2.407E+01	1.792E+01
Phvul.001G057200	9.035E+01	1.424E+02	2.783E+01	1.009E+02	1.251E+02	1.038E+02	9.767E+01	8.489E+01	5.649E+01	3.179E+01	1.510E+02
Phvul.001G057300	1.120E+02	4.093E+01	3.504E+01	1.225E+02	3.697E+01	4.429E+01	3.383E+01	5.137E+01	4.054E+01	3.451E+01	3.091E+01
Phvul.001G057400	1.891E+01	1.239E+01	9.823E+00	1.483E+01	1.076E+01	1.302E+01	1.005E+01	1.070E+01	4.701E+00	1.223E+01	1.161E+01
Phvul.001G057500	4.483E+00	5.121E+00	1.012E+01	4.090E+00	2.836E+00	2.807E+00	1.967E+00	2.928E+00	5.965E+00	7.397E+00	1.786E+00
Phvul.001G057600	1.603E+01	4.550E+00	1.417E+01	1.291E+01	1.289E+01	9.885E+00	1.127E+01	1.301E+01	5.887E+00	2.034E+01	1.448E+01
Phvul.001G057700	3.189E-01	8.500E-01	1.536E+00	4.116E-01	8.038E-01	1.277E+00	8.809E-01	8.309E-01	2.344E+00	1.017E+00	7.752E-01
Phvul.001G057800	1.337E+01	1.233E+01	1.098E+01	7.153E+00	1.204E+01	5.392E+00	7.833E+00	1.392E+01	6.040E+00	1.273E+01	1.031E+01
Phvul.001G057900	1.880E+00	2.587E+00	3.038E+00	1.231E+00	2.007E+00	9.806E-01	1.065E+00	1.809E+00	6.223E-01	3.377E+00	1.375E+00
Phvul.001G058000	4.392E+01	8.593E+01	1.088E+02	9.234E+01	4.948E+01	2.646E+00	1.862E+00	3.771E+01	5.107E+01	3.927E+02	2.647E+00
Phvul.001G058100	2.759E+01	2.557E+01	2.233E+01	2.037E+01	2.459E+01	2.009E+01	2.289E+01	2.434E+01	2.122E+01	2.180E+01	3.340E+01
Phvul.001G058200	2.936E+01	3.495E+01	1.898E+01	3.054E+01	2.301E+01	1.492E+01	1.438E+01	2.420E+01	1.122E+01	2.132E+01	1.476E+01
Phvul.001G058300	8.754E+01	4.230E-01	0.000E+00	1.103E+02	0.000E+00	0.000E+00	3.640E-02	0.000E+00	5.351E-02	0.000E+00	0.000E+00
Phvul.001G058400	3.852E+00	1.770E-01	0.000E+00	1.873E-01	1.083E-01	1.112E+02	1.766E+01	6.470E-02	3.278E-02	4.156E-01	1.483E+00
Phvul.001G058500	1.449E+01	1.823E+01	1.225E+01	1.310E+01	1.224E+01	1.773E+01	1.545E+01	1.384E+01	2.925E+00	7.666E+00	1.623E+01
Phvul.001G058600	1.323E+01	9.467E+00	1.808E+01	1.968E+01	7.000E+00	5.818E+00	5.009E+00	7.258E+00	9.494E+00	5.662E+01	4.317E+00
Phvul.001G058700	4.377E+00	3.684E+00	2.859E+00	7.007E+00	4.572E+00	7.365E+00	1.103E+01	4.656E+00	6.932E+00	2.546E+00	8.515E+00
Phvul.001G058800	1.801E+01	1.720E+01	1.194E+01	2.665E+01	1.532E+01	1.846E+01	2.138E+01	1.645E+01	2.232E+01	1.334E+01	2.268E+01
Phvul.001G058900	1.453E+02	5.489E+01	1.232E+02	1.109E+02	5.886E+01	6.473E+01	6.747E+01	5.970E+01	2.895E+01	9.666E+01	3.903E+01
Phvul.001G059000	8.897E+01	6.322E+01	3.737E+01	6.985E+01	5.584E+01	6.074E+01	5.746E+01	7.921E+01	2.767E+01	3.961E+01	5.782E+01
Phvul.001G059100	7.221E-01	3.439E+00	1.110E-01	3.748E-01	0.000E+00	2.403E+00	1.864E+00	0.000E+00	3.106E-02	4.869E-02	5.268E+00
Phvul.001G059200	4.734E+00	5.392E+00	5.558E+00	3.880E+00	6.018E+00	5.375E+00	5.572E+00	5.814E+00	6.712E+00	4.864E+00	4.996E+00
Phvul.001G059300	4.553E+00	4.414E+00	3.257E+00	1.407E+01	4.749E+00	5.867E+00	8.684E+00	4.757E+00	6.171E+00	2.891E+00	7.111E+00
Phvul.001G059400	6.286E+00	0.000E+00	1.440E-01	1.773E+01	8.486E-01	6.699E-01	1.413E+00	2.310E+00	1.063E-02	6.607E-02	2.404E+00
Phvul.001G059500	3.170E+00	3.951E+00	7.333E+00	2.797E+00	3.033E+00	1.560E+00	1.718E+00	2.672E+00	2.751E+00	1.960E+01	9.538E-01
Phvul.001G059600	6.351E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	9.221E+00	0.000E+00	0.000E+00
Phvul.001G059700	4.976E+00	1.328E+01	3.561E+00	3.135E+01	1.975E+01	1.288E+01	1.527E+01	1.837E+01	5.139E+01	1.461E+01	1.124E+01
Phvul.001G059800	2.083E+00	4.837E+00	1.381E+01	4.995E+00	3.568E+00	3.741E+00	2.508E+00	4.472E+00	9.175E+00	2.624E+01	2.025E+00
Phvul.001G059900	4.242E-02	1.345E-01	0.000E+00	0.000E+00	4.301E-02	3.296E+00	4.412E+00	9.981E-02	0.000E+00	0.000E+00	1.848E-01
Phvul.001G060000	1.051E+00	7.124E-01	5.071E-01	1.507E+00	5.598E-01	7.391E-01	8.738E-01	7.744E-01	3.835E-01	7.240E-01	6.985E-01
Phvul.001G060100	1.075E+01	1.160E+01	1.154E+01	6.034E+00	1.163E+01	1.529E+01	1.267E+01	1.363E+01	1.130E+01	6.987E+00	1.190E+01
Phvul.001G060200	4.689E+01	5.816E+01	3.752E+01	6.684E+01	6.132E+01	3.132E+01	6.898E+01	5.921E+01	3.110E+01	1.497E+01	8.231E+01
Phvul.001G060300	1.327E+00	2.416E+00	1.112E+01	8.970E-01	4.057E+00	8.171E+00	9.126E+00	3.181E+00	7.901E+00	8.393E+00	8.488E+00
Phvul.001G060400	8.469E-01	1.440E-02	0.000E+00	1.076E-01	0.000E+00	8.240E-02	1.537E-01	6.571E-02	0.000E+00	7.932E-02	5.736E-02
Phvul.001G060500	9.975E+01	1.029E+02	5.275E+01	7.284E+01	8.697E+01	7.907E+01	6.568E+01	8.399E+01	4.910E+01	5.674E+01	7.847E+01
Phvul.001G060600	2.694E+00	0.000E+00	2.860E-02	2.894E-01	3.961E-02	6.351E-01	2.072E-01	4.658E-02	0.000E+00	1.931E-02	3.989E-02
Phvul.001G060700	1.707E+00	2.408E+00	3.331E+00	2.331E+00	2.823E+00	4.277E+00	2.843E+00	1.948E+00	4.440E+00	7.007E+00	2.104E+00
Phvul.001G060800	2.419E-01	2.747E-01	3.630E-01	4.089E-02	8.061E-01	2.613E-01	1.454E-01	2.631E-01	2.995E-01	4.134E-01	1.034E-01
Phvul.001G060900	1.222E+01	7.564E+00	9.186E+00	4.277E+00	1.310E+01	1.074E+01	9.542E+00	1.228E+01	1.186E+01	8.698E+00	1.029E+01
Phvul.001G061000	1.948E+00	1.959E-01	2.052E-01	7.702E-02	1.917E+01	1.105E+00	1.431E+00	2.486E-01	2.759E-01	6.379E+00	8.331E+00
Phvul.001G061100	4.094E+00	9.833E+00	4.197E+00	5.168E+00	6.038E+00	9.194E+00	7.865E+00	6.737E+00	6.790E+00	5.260E+00	6.946E+00
Phvul.001G061200	3.365E+00	7.855E+00	9.501E+00	2.229E+00	5.878E+00	5.204E+00	6.992E+00	5.530E+00	6.377E+00	8.531E+00	6.250E+00
Phvul.001G061300	5.217E+01	3.733E+01	3.590E+01	4.297E+01	5.342E+01	2.603E+01	4.203E+01	5.195E+01	5.046E+01	4.859E+01	5.170E+01
Phvul.001G061400	1.939E+00	4.443E+00	2.110E+01	4.580E+00	4.090E+00	9.699E-02	3.938E-02	7.630E+00	3.956E+00	4.186E+01	9.038E-02
Phvul.001G061500	1.816E+00	5.270E+00	3.071E+00	4.100E+00	2.346E+00	5.337E+00	4.387E+00	3.136E+00	4.741E+00	3.203E+00	3.549E+00
Phvul.001G061600	4.732E+01	3.503E+01	2.257E+01	3.409E+01	2.926E+01	2.741E+01	2.247E+01	3.645E+01	1.907E+01	2.275E+01	2.650E+01
Phvul.001G061700	1.360E+01	1.050E+01	5.077E+00	8.050E+00	9.359E+00	9.210E+00	9.236E+00	9.985E+00	3.424E+00	4.889E+00	8.720E+00
Phvul.001G061800	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
Phvul.001G061900	0.000E+00	1.092E+00	0.000E+00	0.000E+00	1.250E+00	0.000E+00	0.000E+00	3.751E-01	8.448E-01	4.276E-01	0.000E+00
Phvul.001G062000	6.349E+00	1.020E+01	2.001E+01	7.861E+00	9.423E+00	9.204E+00	9.987E+00	9.716E+00	1.371E+01	2.376E+01	8.688E+00
